ymd,hour,spot_num,spot_nm,x,y,io1,io2
20170618,1,B-01,도봉로(도봉산역),203959,203959,2430,2768
20170618,1,B-01,도봉로(도봉산역),203959,203959,6511,7156
20170618,1,B-01,도봉로(도봉산역),203959,203959,9708,8952
20170618,1,B-01,도봉로(도봉산역),203959,203959,6820,5991
20170619,1,B-01,도봉로(도봉산역),203959,203959,2031,2309
20170619,1,B-01,도봉로(도봉산역),203959,203959,10278,11997
20170619,1,B-01,도봉로(도봉산역),203959,203959,9945,8906
20170619,1,B-01,도봉로(도봉산역),203959,203959,8852,7698
20170620,1,B-01,도봉로(도봉산역),203959,203959,2424,2721
20170620,1,B-01,도봉로(도봉산역),203959,203959,10179,11849
20170620,1,B-01,도봉로(도봉산역),203959,203959,10359,8695
20170620,1,B-01,도봉로(도봉산역),203959,203959,8690,7479
20170621,1,B-01,도봉로(도봉산역),203959,203959,3324,2714
20170621,1,B-01,도봉로(도봉산역),203959,203959,10122,12089
20170621,1,B-01,도봉로(도봉산역),203959,203959,10208,8722
20170621,1,B-01,도봉로(도봉산역),203959,203959,8268,7473
20170622,1,B-01,도봉로(도봉산역),203959,203959,2923,2786
20170622,1,B-01,도봉로(도봉산역),203959,203959,10184,11907
20170622,1,B-01,도봉로(도봉산역),203959,203959,10047,8850
20170622,1,B-01,도봉로(도봉산역),203959,203959,8819,7670
20170623,1,B-01,도봉로(도봉산역),203959,203959,2720,2876
20170623,1,B-01,도봉로(도봉산역),203959,203959,10242,11825
20170623,1,B-01,도봉로(도봉산역),203959,203959,10411,8966
20170623,1,B-01,도봉로(도봉산역),203959,203959,9996,8330
20170624,1,B-01,도봉로(도봉산역),203959,203959,2986,3332
20170624,1,B-01,도봉로(도봉산역),203959,203959,8776,9963
20170624,1,B-01,도봉로(도봉산역),203959,203959,11653,11008
20170624,1,B-01,도봉로(도봉산역),203959,203959,7853,6697
20170625,1,B-01,도봉로(도봉산역),203959,203959,2243,2549
20170625,1,B-01,도봉로(도봉산역),203959,203959,6315,6985
20170625,1,B-01,도봉로(도봉산역),203959,203959,9966,8992
20170625,1,B-01,도봉로(도봉산역),203959,203959,6396,5595
20170626,1,B-01,도봉로(도봉산역),203959,203959,2027,2187
20170626,1,B-01,도봉로(도봉산역),203959,203959,10450,11941
20170626,1,B-01,도봉로(도봉산역),203959,203959,9916,8956
20170626,1,B-01,도봉로(도봉산역),203959,203959,8632,7471
20170627,1,B-01,도봉로(도봉산역),203959,203959,2466,2574
20170627,1,B-01,도봉로(도봉산역),203959,203959,10121,11511
20170627,1,B-01,도봉로(도봉산역),203959,203959,10026,8828
20170627,1,B-01,도봉로(도봉산역),203959,203959,9183,7962
20170628,1,B-01,도봉로(도봉산역),203959,203959,2566,2686
20170628,1,B-01,도봉로(도봉산역),203959,203959,10303,11898
20170628,1,B-01,도봉로(도봉산역),203959,203959,10180,9030
20170628,1,B-01,도봉로(도봉산역),203959,203959,9103,7630
20170629,1,B-01,도봉로(도봉산역),203959,203959,2765,2837
20170629,1,B-01,도봉로(도봉산역),203959,203959,10380,12056
20170629,1,B-01,도봉로(도봉산역),203959,203959,10223,8776
20170629,1,B-01,도봉로(도봉산역),203959,203959,9111,7643
20170630,1,B-01,도봉로(도봉산역),203959,203959,2624,2905
20170630,1,B-01,도봉로(도봉산역),203959,203959,10338,11541
20170630,1,B-01,도봉로(도봉산역),203959,203959,10506,9048
20170630,1,B-01,도봉로(도봉산역),203959,203959,9709,8013
20170701,1,B-01,도봉로(도봉산역),203959,203959,3137,3365
20170701,1,B-01,도봉로(도봉산역),203959,203959,8714,9913
20170701,1,B-01,도봉로(도봉산역),203959,203959,11342,10964
20170701,1,B-01,도봉로(도봉산역),203959,203959,8573,6643
20170702,1,B-01,도봉로(도봉산역),203959,203959,2238,2081
20170702,1,B-01,도봉로(도봉산역),203959,203959,5918,5653
20170702,1,B-01,도봉로(도봉산역),203959,203959,8631,8099
20170702,1,B-01,도봉로(도봉산역),203959,203959,5717,4518
20170703,1,B-01,도봉로(도봉산역),203959,203959,1827,1833
20170703,1,B-01,도봉로(도봉산역),203959,203959,10096,11368
20170703,1,B-01,도봉로(도봉산역),203959,203959,9538,8630
20170703,1,B-01,도봉로(도봉산역),203959,203959,8406,7445
20170704,1,B-01,도봉로(도봉산역),203959,203959,2346,2426
20170704,1,B-01,도봉로(도봉산역),203959,203959,9942,11385
20170704,1,B-01,도봉로(도봉산역),203959,203959,9901,8538
20170704,1,B-01,도봉로(도봉산역),203959,203959,8905,7705
20170705,1,B-01,도봉로(도봉산역),203959,203959,2517,2738
20170705,1,B-01,도봉로(도봉산역),203959,203959,10090,11548
20170705,1,B-01,도봉로(도봉산역),203959,203959,9876,8193
20170705,1,B-01,도봉로(도봉산역),203959,203959,8969,7227
20170706,1,B-01,도봉로(도봉산역),203959,203959,2812,2459
20170706,1,B-01,도봉로(도봉산역),203959,203959,10227,11171
20170706,1,B-01,도봉로(도봉산역),203959,203959,9919,8286
20170706,1,B-01,도봉로(도봉산역),203959,203959,9170,7167
20170707,1,B-01,도봉로(도봉산역),203959,203959,3038,2467
20170707,1,B-01,도봉로(도봉산역),203959,203959,10086,11018
20170707,1,B-01,도봉로(도봉산역),203959,203959,10263,8335
20170707,1,B-01,도봉로(도봉산역),203959,203959,8914,7122
20170708,1,B-01,도봉로(도봉산역),203959,203959,2733,2509
20170708,1,B-01,도봉로(도봉산역),203959,203959,8116,8410
20170708,1,B-01,도봉로(도봉산역),203959,203959,10426,9616
20170708,1,B-01,도봉로(도봉산역),203959,203959,7231,6059
20170709,1,B-01,도봉로(도봉산역),203959,203959,2301,2250
20170709,1,B-01,도봉로(도봉산역),203959,203959,6088,6032
20170709,1,B-01,도봉로(도봉산역),203959,203959,9401,8484
20170709,1,B-01,도봉로(도봉산역),203959,203959,6282,5071
20170710,1,B-01,도봉로(도봉산역),203959,203959,1825,1790
20170710,1,B-01,도봉로(도봉산역),203959,203959,10203,10882
20170710,1,B-01,도봉로(도봉산역),203959,203959,8943,7772
20170710,1,B-01,도봉로(도봉산역),203959,203959,8080,7135
20170711,1,B-01,도봉로(도봉산역),203959,203959,2190,2126
20170711,1,B-01,도봉로(도봉산역),203959,203959,10076,11138
20170711,1,B-01,도봉로(도봉산역),203959,203959,10049,8506
20170711,1,B-01,도봉로(도봉산역),203959,203959,9162,7431
20170712,1,B-01,도봉로(도봉산역),203959,203959,2628,2595
20170712,1,B-01,도봉로(도봉산역),203959,203959,10379,11246
20170712,1,B-01,도봉로(도봉산역),203959,203959,10043,8192
20170712,1,B-01,도봉로(도봉산역),203959,203959,9485,7728
20170713,1,B-01,도봉로(도봉산역),203959,203959,2936,2611
20170713,1,B-01,도봉로(도봉산역),203959,203959,10119,11338
20170713,1,B-01,도봉로(도봉산역),203959,203959,9763,8319
20170713,1,B-01,도봉로(도봉산역),203959,203959,5769,5077
20170714,1,B-01,도봉로(도봉산역),203959,203959,2685,2777
20170714,1,B-01,도봉로(도봉산역),203959,203959,10089,11199
20170714,1,B-01,도봉로(도봉산역),203959,203959,9905,8884
20170714,1,B-01,도봉로(도봉산역),203959,203959,9704,7794
20170715,1,B-01,도봉로(도봉산역),203959,203959,2850,2747
20170715,1,B-01,도봉로(도봉산역),203959,203959,8282,8930
20170715,1,B-01,도봉로(도봉산역),203959,203959,11048,9886
20170715,1,B-01,도봉로(도봉산역),203959,203959,7452,6050
20170716,1,B-01,도봉로(도봉산역),203959,203959,2080,2054
20170716,1,B-01,도봉로(도봉산역),203959,203959,6083,6134
20170716,1,B-01,도봉로(도봉산역),203959,203959,9590,8686
20170716,1,B-01,도봉로(도봉산역),203959,203959,6563,5129
20170717,1,B-01,도봉로(도봉산역),203959,203959,2048,2128
20170717,1,B-01,도봉로(도봉산역),203959,203959,10256,11219
20170717,1,B-01,도봉로(도봉산역),203959,203959,9878,8114
20170717,1,B-01,도봉로(도봉산역),203959,203959,8722,6859
20170718,1,B-01,도봉로(도봉산역),203959,203959,2379,2387
20170718,1,B-01,도봉로(도봉산역),203959,203959,10178,10837
20170718,1,B-01,도봉로(도봉산역),203959,203959,9967,8185
20170718,1,B-01,도봉로(도봉산역),203959,203959,8894,7238
20170719,1,B-01,도봉로(도봉산역),203959,203959,2550,2521
20170719,1,B-01,도봉로(도봉산역),203959,203959,10148,11283
20170719,1,B-01,도봉로(도봉산역),203959,203959,10031,8413
20170719,1,B-01,도봉로(도봉산역),203959,203959,9124,7161
20170720,1,B-01,도봉로(도봉산역),203959,203959,2920,2510
20170720,1,B-01,도봉로(도봉산역),203959,203959,10040,11117
20170720,1,B-01,도봉로(도봉산역),203959,203959,9813,8085
20170720,1,B-01,도봉로(도봉산역),203959,203959,9242,7372
20170721,1,B-01,도봉로(도봉산역),203959,203959,2685,2593
20170721,1,B-01,도봉로(도봉산역),203959,203959,10121,10982
20170721,1,B-01,도봉로(도봉산역),203959,203959,10520,8776
20170721,1,B-01,도봉로(도봉산역),203959,203959,9393,7766
20170722,1,B-01,도봉로(도봉산역),203959,203959,2930,2768
20170722,1,B-01,도봉로(도봉산역),203959,203959,8481,9039
20170722,1,B-01,도봉로(도봉산역),203959,203959,11158,10374
20170722,1,B-01,도봉로(도봉산역),203959,203959,8218,6417
20170723,1,B-01,도봉로(도봉산역),203959,203959,2188,2302
20170723,1,B-01,도봉로(도봉산역),203959,203959,5839,5340
20170723,1,B-01,도봉로(도봉산역),203959,203959,8347,7885
20170723,1,B-01,도봉로(도봉산역),203959,203959,6132,5016
20170724,1,B-01,도봉로(도봉산역),203959,203959,1982,2001
20170724,1,B-01,도봉로(도봉산역),203959,203959,10072,10895
20170724,1,B-01,도봉로(도봉산역),203959,203959,9690,8371
20170724,1,B-01,도봉로(도봉산역),203959,203959,8450,6825
20170725,1,B-01,도봉로(도봉산역),203959,203959,2382,2344
20170725,1,B-01,도봉로(도봉산역),203959,203959,9802,10940
20170725,1,B-01,도봉로(도봉산역),203959,203959,9567,8638
20170725,1,B-01,도봉로(도봉산역),203959,203959,9282,7566
20170726,1,B-01,도봉로(도봉산역),203959,203959,3139,2524
20170726,1,B-01,도봉로(도봉산역),203959,203959,9914,10650
20170726,1,B-01,도봉로(도봉산역),203959,203959,9864,8371
20170726,1,B-01,도봉로(도봉산역),203959,203959,9142,7394
20170727,1,B-01,도봉로(도봉산역),203959,203959,2888,2545
20170727,1,B-01,도봉로(도봉산역),203959,203959,9880,10889
20170727,1,B-01,도봉로(도봉산역),203959,203959,9950,8413
20170727,1,B-01,도봉로(도봉산역),203959,203959,8712,7191
20170728,1,B-01,도봉로(도봉산역),203959,203959,2553,2324
20170728,1,B-01,도봉로(도봉산역),203959,203959,9675,10261
20170728,1,B-01,도봉로(도봉산역),203959,203959,9805,8565
20170728,1,B-01,도봉로(도봉산역),203959,203959,8964,7397
20170729,1,B-01,도봉로(도봉산역),203959,203959,2870,2752
20170729,1,B-01,도봉로(도봉산역),203959,203959,8099,9044
20170729,1,B-01,도봉로(도봉산역),203959,203959,10738,10303
20170729,1,B-01,도봉로(도봉산역),203959,203959,7999,6348
20170730,1,B-01,도봉로(도봉산역),203959,203959,2313,2404
20170730,1,B-01,도봉로(도봉산역),203959,203959,6146,6498
20170730,1,B-01,도봉로(도봉산역),203959,203959,9409,8418
20170730,1,B-01,도봉로(도봉산역),203959,203959,6878,5161
20170801,1,B-01,도봉로(도봉산역),203959,203959,2378,2379
20170801,1,B-01,도봉로(도봉산역),203959,203959,8984,10055
20170801,1,B-01,도봉로(도봉산역),203959,203959,9767,8316
20170801,1,B-01,도봉로(도봉산역),203959,203959,9020,7102
20170802,1,B-01,도봉로(도봉산역),203959,203959,2395,2444
20170802,1,B-01,도봉로(도봉산역),203959,203959,9216,10062
20170802,1,B-01,도봉로(도봉산역),203959,203959,10074,8747
20170802,1,B-01,도봉로(도봉산역),203959,203959,8315,6888
20170803,1,B-01,도봉로(도봉산역),203959,203959,2723,2365
20170803,1,B-01,도봉로(도봉산역),203959,203959,9322,10241
20170803,1,B-01,도봉로(도봉산역),203959,203959,9485,8419
20170803,1,B-01,도봉로(도봉산역),203959,203959,8762,6890
20170804,1,B-01,도봉로(도봉산역),203959,203959,2836,2501
20170804,1,B-01,도봉로(도봉산역),203959,203959,9024,10005
20170804,1,B-01,도봉로(도봉산역),203959,203959,9559,8111
20170804,1,B-01,도봉로(도봉산역),203959,203959,8424,6970
20170805,1,B-01,도봉로(도봉산역),203959,203959,2690,2617
20170805,1,B-01,도봉로(도봉산역),203959,203959,7783,9289
20170805,1,B-01,도봉로(도봉산역),203959,203959,10503,9331
20170805,1,B-01,도봉로(도봉산역),203959,203959,7854,5915
20170806,1,B-01,도봉로(도봉산역),203959,203959,2150,2267
20170806,1,B-01,도봉로(도봉산역),203959,203959,5921,6167
20170806,1,B-01,도봉로(도봉산역),203959,203959,8644,7820
20170806,1,B-01,도봉로(도봉산역),203959,203959,6388,4893
